instance,group,p,run,seed,grasp_cost,vnd_cost,ils_cost,ils_iterations,ils_improvements,time_total_s
ali535_025.txt,ali535,25,1,10,8570.6556,3883.3681,3882.3098,31,1
0,7.6095
ali535_025.txt,ali535,25,2,11,11542.3599,4032.7180,4021.2311,24,2
0,10.1634
ali535_025.txt,ali535,25,3,12,9306.0507,3888.3472,3881.2424,35,2
0,10.0581
ali535_025.txt,ali535,25,4,13,7871.7866,4178.7177,4016.2440,45,4
0,12.2318
ali535_025.txt,ali535,25,5,14,7582.1661,4008.1411,4008.1411,20,0
0,10.2778
ali535_150.txt,ali535,150,1,10,4916.0576,1100.2049,1095.8428,28,1
0,70.2848
ali535_150.txt,ali535,150,2,11,4346.0051,1122.0722,1120.6418,29,1
0,62.7586
ali535_150.txt,ali535,150,3,12,3572.6227,1145.0083,1142.6611,42,2
0,62.6453
ali535_150.txt,ali535,150,4,13,3719.3960,1107.5729,1107.5729,20,0
0,61.7248
ali535_150.txt,ali535,150,5,14,3349.6695,1088.8402,1088.8402,20,0
0,53.2705
fnl4461_0020.txt,fnl4461,20,1,10,1949701.9017,1308308.1594,1308308.1594,20,0
0,369.6840
fnl4461_0020.txt,fnl4461,20,2,11,1951350.7068,1305069.1117,1305069.1117,20,0
0,374.5599
fnl4461_0020.txt,fnl4461,20,3,12,3069148.8473,1312536.2780,1312536.2780,20,0
0,392.1961
fnl4461_0020.txt,fnl4461,20,4,13,2011080.2634,1321066.0771,1321066.0771,20,0
0,374.6728
fnl4461_0020.txt,fnl4461,20,5,14,2036219.3747,1320538.7376,1320538.7376,20,0
0,513.7236
