rl1304_010.txt,rl1304,10,2,43,2204928.7593,2202433.0871,2152440.5094,78,13,78,12,12,16,12,1,0.0000,136.1836,138.0015,OK
rl1304_010.txt,rl1304,10,3,44,2203450.5601,2176368.3325,2149644.8122,80,10,80,12,12,23,12,8,0.0000,137.3752,140.6898,OK
rl1304_010.txt,rl1304,10,4,45,2200781.6309,2187021.3500,2153453.1424,39,6,39,12,12,5,4,1,0.0000,58.6658,60.2020,OK
rl1304_010.txt,rl1304,10,5,46,2252705.8345,2241188.6866,2154736.5857,35,12,35,12,12,6,4,0,0.0000,51.1394,52.8508,OK
